partie_id,action_id,couleur_balle,temps_reaction,vitesse_moyenne_main_droite,vitesse_max_main_droite,hesitation_axe_x,nb_frames_capturees,reussite
6a19c66ad07604e44ed7fa76,2,vert,5.5799970626831055,0.0,0.0,0.0,52,1
6a19c66ad07604e44ed7fa76,3,rouge,4.35999870300293,0.0,0.0,0.0,40,1
6a19c66ad07604e44ed7fa76,4,rouge,4.779998779296875,0.0,0.0,0.0,43,1
6a19c66ad07604e44ed7fa76,5,rouge,5.639997482299805,0.0,0.0,0.0,52,1
6a19c66ad07604e44ed7fa76,6,rouge,4.239997863769531,0.0,0.0,0.0,39,1
6a19c66ad07604e44ed7fa76,7,vert,4.759998321533203,0.0,0.0,0.0,43,0
6a19c66ad07604e44ed7fa76,8,vert,5.459999084472656,0.0,0.0,0.0,50,1
6a19c66ad07604e44ed7fa76,9,vert,4.840000152587891,0.0,0.0,0.0,44,1
6a19c66ad07604e44ed7fa76,10,Sol_rouge,4.9799957275390625,0.0,0.0,0.0,46,0
6a19c75ad07604e44ed7fa77,1,vert,10.079996109008789,0.1093222942744056,3.182499572197344,0.24698005541283127,85,1
6a19c75ad07604e44ed7fa77,2,vert,3.6199989318847656,0.0,0.0,0.0,34,1
6a19c75ad07604e44ed7fa77,3,bleu,4.819997787475586,0.0,0.0,0.0,44,0
6a19c75ad07604e44ed7fa77,4,vert,5.659997940063477,0.0,0.0,0.0,52,0
6a19c75ad07604e44ed7fa77,5,vert,5.85999870300293,0.0,0.0,0.0,55,0
6a19c75ad07604e44ed7fa77,6,vert,6.799999237060547,0.0,0.0,0.0,62,0
6a19c75ad07604e44ed7fa77,7,bleu,9.1199951171875,0.0,0.0,0.0,82,0
6a19c75ad07604e44ed7fa77,8,rouge,4.579998016357422,0.0,0.0,0.0,42,0
6a19c75ad07604e44ed7fa77,9,rouge,5.959999084472656,0.0,0.0,0.0,53,0
6a19c75ad07604e44ed7fa77,10,Sol_vert,2.9199981689453125,0.2880175816416025,2.500016209171261,0.14628526287874064,27,0
6a19c7e3d07604e44ed7fa78,1,bleu,19.939992904663086,0.07726865279173774,3.5701608270060663,0.12820793521849916,172,0
6a19c7e3d07604e44ed7fa78,2,vert,4.839998245239258,0.0,0.0,0.0,43,1
6a19c7e3d07604e44ed7fa78,3,vert,4.499998092651367,0.0,0.0,0.0,41,0
6a19c7e3d07604e44ed7fa78,4,bleu,4.799997329711914,0.0,0.0,0.0,45,0
6a19c7e3d07604e44ed7fa78,5,rouge,7.799999237060547,0.0,0.0,0.0,72,0
6a19c7e3d07604e44ed7fa78,6,Sol_bleu,7.859996795654297,0.0,0.0,0.0,71,0
6a19c7e3d07604e44ed7fa78,7,rouge,4.899997711181641,0.0,0.0,0.0,44,0
6a19c7e3d07604e44ed7fa78,8,bleu,5.479999542236328,0.0,0.0,0.0,50,0
6a19c868d07604e44ed7fa79,1,bleu,8.359996795654297,0.15988750927113088,1.2060312752977917,0.2544945760806525,71,0
6a19c868d07604e44ed7fa79,2,vert,11.359996795654297,0.08440571100307497,2.1549231920089023,0.021645232541817386,104,1
6a19c868d07604e44ed7fa79,3,bleu,7.859996795654297,0.0,0.0,0.0,72,0
6a19c868d07604e44ed7fa79,4,rouge,6.219997406005859,0.0,0.0,0.0,58,1
6a19c868d07604e44ed7fa79,5,bleu,5.859996795654297,0.0,0.0,0.0,54,0
6a19c868d07604e44ed7fa79,6,rouge,4.439998626708984,0.0,0.0,0.0,40,0
6a19c868d07604e44ed7fa79,7,rouge,6.979999542236328,0.0,0.0,0.0,63,0
6a19c868d07604e44ed7fa79,8,bleu,3.4399986267089844,0.0,0.0,0.0,32,0
6a19c868d07604e44ed7fa79,9,rouge,4.259998321533203,0.0,0.0,0.0,40,0
6a19c908d07604e44ed7fa7a,1,bleu,30.05998992919922,0.061041682242018856,3.4804421604660143,0.09979510027916765,269,0
6a19c908d07604e44ed7fa7a,2,vert,5.939998626708984,0.0,0.0,0.0,55,0
6a19c908d07604e44ed7fa7a,3,bleu,7.579994201660156,0.013228765776764493,0.5816080243150296,0.035566193440252136,70,0
6a19c908d07604e44ed7fa7a,4,vert,5.819999694824219,0.0,0.0,0.0,52,0
6a19c908d07604e44ed7fa7a,5,rouge,5.459999084472656,0.0,0.0,0.0,50,0
6a19c908d07604e44ed7fa7a,6,rouge,3.8799972534179688,0.0,0.0,0.0,34,0
6a19c986d07604e44ed7fa7b,1,vert,10.25999641418457,0.1292277601330124,3.6521257150768673,0.3562634146456187,86,0
6a19c986d07604e44ed7fa7b,2,vert,4.999998092651367,0.0,0.0,0.0,46,0
6a19c986d07604e44ed7fa7b,3,bleu,4.879999160766602,0.0,0.0,0.0,45,0
6a19c986d07604e44ed7fa7b,4,rouge,5.339998245239258,0.0,0.0,0.0,49,0
6a19c986d07604e44ed7fa7b,5,rouge,5.6999969482421875,0.0,0.0,0.0,53,0
6a19c986d07604e44ed7fa7b,6,bleu,5.619998931884766,0.0,0.0,0.0,51,0
6a19c986d07604e44ed7fa7b,7,vert,5.299995422363281,0.0,0.0,0.0,49,0
6a19c986d07604e44ed7fa7b,8,rouge,6.720001220703125,0.0,0.0,0.0,60,0
6a19c986d07604e44ed7fa7b,9,vert,5.459995269775391,0.0,0.0,0.0,50,0
6a19c986d07604e44ed7fa7b,10,rouge,4.55999755859375,0.0,0.0,0.0,42,1
6a19ca07d07604e44ed7fa7c,1,vert,15.259994506835938,0.11528114815442707,3.6013313751150764,0.34098262441037963,133,1
6a19ca07d07604e44ed7fa7c,2,rouge,6.239997863769531,0.0,0.0,0.0,57,1
6a19ca07d07604e44ed7fa7c,3,bleu,4.779998779296875,0.0,0.0,0.0,43,1
6a19ca07d07604e44ed7fa7c,4,vert,4.05999755859375,0.0,0.0,0.0,38,1
6a19ca07d07604e44ed7fa7c,5,vert,4.020000457763672,0.0,0.0,0.0,37,1
6a19ca07d07604e44ed7fa7c,6,bleu,4.4799957275390625,0.0,0.0,0.0,42,1
6a19ca07d07604e44ed7fa7c,7,rouge,4.0,0.0,0.0,0.0,37,1
6a19ca07d07604e44ed7fa7c,8,vert,5.339996337890625,0.0,0.0,0.0,48,1
6a19ca07d07604e44ed7fa7c,9,vert,4.279998779296875,0.0,0.0,0.0,39,1
6a19ca07d07604e44ed7fa7c,10,rouge,4.240001678466797,0.0,0.0,0.0,38,1
6a19ca07d07604e44ed7fa7c,11,vert,3.539997100830078,0.054062227168773964,1.7299912694007669,0.030692996903829504,33,0
6a19cae6d07604e44ed7fa7d,1,rouge,8.479996681213379,0.24904096088137384,3.3944311701219894,0.3106091189794746,66,0
6a19cae6d07604e44ed7fa7d,2,bleu,3.1399993896484375,0.0,0.0,0.0,29,1
6a19cae6d07604e44ed7fa7d,3,bleu,4.639998435974121,0.0,0.0,0.0,43,1
6a19cae6d07604e44ed7fa7d,4,vert,4.279998779296875,0.0,0.0,0.0,39,1
